VIN (1-10);County;City;State;Postal Code;Model Year;Model;Electric Vehicle Type;Clean Alternative Fuel Vehicle (CAFV) Eligibility;Electric Range;Base MSRP;Legislative District;DOL Vehicle ID;Vehicle Location;Electric Utility;2020 Census Tract
YV4BC0PL4H;King;Seattle;WA;98126;2017;155;2;3;14;0;34;350189318;POINT (-122.36893 47.54701);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033010501
1GYKPSRL0R;King;Kent;WA;98031;2024;32;1;2;0;0;47;274924611;POINT (-122.17743 47.41185);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033029405
JA4J24A53J;King;Black Diamond;WA;98010;2018;110;2;3;22;0;5;349241798;POINT (-122.00143 47.30893);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033031605
KM8K33AG2P;King;Tukwila;WA;98188;2023;67 ELECTRIC;1;2;0;0;11;245153436;POINT (-122.29179 47.43473);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033028200
5YJ3E1EB0J;King;Bellevue;WA;98007;2018;131;1;1;215;0;48;239651849;POINT (-122.12056 47.61334);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033023401
7SAYGAEE7N;King;Sammamish;WA;98074;2022;134;1;2;0;0;45;199108878;POINT (-122.02054 47.60326);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032318
5YJYGDEF4M;King;Bellevue;WA;98008;2021;134;1;2;0;0;48;272748626;POINT (-122.11867 47.63131);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033023100
1N4AZ0CP9D;King;Des Moines;WA;98198;2013;113;1;1;75;0;33;215998387;POINT (-122.32192 47.40139);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033029003
5YJ3E1EB3N;King;Bellevue;WA;98006;2022;131;1;2;0;0;41;196239060;POINT (-122.12096 47.55584);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033024902
2C4RC1S79R;King;Renton;WA;98057;2024;40;2;1;32;0;11;261870360;POINT (-122.20489 47.47532);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033026200
KNDCM3LD4K;Clark;Vancouver;WA;98684;2019;77;2;3;26;0;17;171383838;POINT (-122.48723 45.63701);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011041317
1G1FY6S06P;King;Tukwila;WA;98188;2023;34;1;2;0;0;11;238994920;POINT (-122.29179 47.43473);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033028200
7SAYGDEE2P;Snohomish;Bothell;WA;98012;2023;134;1;2;0;0;1;251618741;POINT (-122.21061 47.83448);PUGET SOUND ENERGY INC;53061052107
2C4RC1S78P;King;Issaquah;WA;98027;2023;40;2;1;32;0;5;265522386;POINT (-122.03439 47.5301);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);5303302426
1G1FY6S00L;Clark;Vancouver;WA;98685;2020;35;1;1;259;0;18;124779259;POINT (-122.70303 45.70954);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040908
1N4AZ0CP8E;King;Seattle;WA;98125;2014;113;1;1;84;0;46;198611290;POINT (-122.30253 47.72656);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033001100
5YJ3E1EB9R;King;Sammamish;WA;98074;2024;131;1;2;0;0;45;267960402;POINT (-122.02054 47.60326);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032317
JTDACACUXR;King;Bellevue;WA;98008;2024;140;2;1;39;0;48;272519775;POINT (-122.11867 47.63131);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033023000
1C4RJYB6XR;Clark;Washougal;WA;98671;2024;73;2;3;25;0;18;269122759;POINT (-122.35341 45.57923);BONNEVILLE POWER ADMINISTRATION||PACIFICORP||PUD NO 1 OF CLARK COUNTY - (WA);53011040510
5YJ3E1EA6P;King;Seattle;WA;98106;2023;131;1;2;0;0;34;259895233;POINT (-122.35163 47.54287);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033010800
5YJ3E1E3M;King;Kent;WA;98031;2021;131;1;2;0;0;33;273547970;POINT (-122.17743 47.41185);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033029305
7SAYGDEE1N;King;Maple Valley;WA;98038;2022;134;1;2;0;0;5;268494985;POINT (-122.04526 47.39394);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032008
JM3KKDHA5R;King;Renton;WA;98056;2024;93;2;3;26;0;11;271882047;POINT (-122.1805 47.4206);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033025402
KNDC3DLC2R;King;Sammamish;WA;98074;2024;75;1;2;0;0;45;268345206;POINT (-122.02054 47.60326);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032317
YV4H60LFXR;King;Shoreline;WA;98177;2024;155;2;1;32;0;32;269391230;POINT (-122.36498 47.72238);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033020100
5YJ3E1EB5P;Snohomish;Bothell;WA;98021;2023;131;1;2;0;0;1;241638302;POINT (-122.18384 47.8031);PUGET SOUND ENERGY INC;53061051926
KM8K23AG1P;King;Issaquah;WA;98027;2023;67 ELECTRIC;1;2;0;0;41;251086986;POINT (-122.03439 47.5301);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);5303302427
1N4BZ1BV0N;King;Shoreline;WA;98133;2022;113;1;2;0;0;32;255376103;POINT (-122.35029 47.71871);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033021000
5YJ3E1EA8M;King;Lake Forest Park;WA;98155;2021;131;1;2;0;0;46;176403384;POINT (-122.3175 47.75781);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033020402
JTMEB3FV0M;Clark;Vancouver;WA;98683;2021;141 PRIME;2;1;42;0;17;157520184;POINT (-122.49212 45.60365);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011041310
5YJ3E1EAXN;Snohomish;Lynnwood;WA;98087;2022;131;1;2;0;0;21;195749501;POINT (-122.27981 47.85727);PUGET SOUND ENERGY INC;53061051802
7SAYGAEE6P;King;Shoreline;WA;98133;2023;134;1;2;0;0;32;255324975;POINT (-122.35029 47.71871);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033020302
KM8K53AG0M;Snohomish;Snohomish;WA;98290;2021;67 ELECTRIC;1;2;0;0;39;148827143;POINT (-122.09305 47.91265);PUGET SOUND ENERGY INC;53061052203
5UXTA6C05M;King;Des Moines;WA;98198;2021;27;2;1;30;0;33;148915567;POINT (-122.32192 47.40139);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033029003
5YJ3E1EA2K;Kitsap;Bremerton;WA;98311;2019;131;1;1;220;0;23;199086408;POINT (-122.60915 47.62631);PUGET SOUND ENERGY INC;53035011600
7SAYGDEF1P;King;Tukwila;WA;98188;2023;134;1;2;0;0;11;240566063;POINT (-122.29179 47.43473);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033028300
7SAYGDEE2P;King;Renton;WA;98056;2023;134;1;2;0;0;11;249582714;POINT (-122.1805 47.4206);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033025401
2C4RC1S79R;King;Renton;WA;98057;2024;40;2;1;32;0;11;263079379;POINT (-122.20489 47.47532);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033026200
1C4RJYB6XP;King;Tukwila;WA;98188;2023;73;2;3;25;0;11;245556524;POINT (-122.29179 47.43473);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033028200
KNDCT3L18R;King;Kenmore;WA;98028;2024;77;1;2;0;0;46;262451465;POINT (-122.24369 47.75892);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033021701
7SAXCBE62N;King;Renton;WA;98056;2022;133;1;2;0;0;41;205235768;POINT (-122.1805 47.4206);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033025202
7SAYGAEE2P;King;Seattle;WA;98199;2023;134;1;2;0;0;36;227242543;POINT (-122.40092 47.65908);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033005600
ZACPDFCW4R;King;Tukwila;WA;98188;2024;41;2;1;32;0;11;260295010;POINT (-122.29179 47.43473);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033028200
1G1FY6S03K;Kitsap;Port Orchard;WA;98366;2019;35;1;1;238;0;26;335437364;POINT (-122.63847 47.54103);PUGET SOUND ENERGY INC;53035092600
5YJSA1E50M;King;Seattle;WA;98134;2021;132;1;2;0;0;11;212180706;POINT (-122.32741 47.58616);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033009300
JTDKARFPXJ;King;Mercer Island;WA;98040;2018;140;2;3;25;0;41;233504932;POINT (-122.21238 47.57816);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);5303302442
7SAYGDEE8P;King;Issaquah;WA;98029;2023;134;1;2;0;0;5;236564954;POINT (-122.00292 47.54748);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032221
KNDAEFS50R;King;Snoqualmie;WA;98065;2024;76;1;2;0;0;5;260456066;POINT (-121.82432 47.52716);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032603
5YJ3E1EA4J;King;Seattle;WA;98122;2018;131;1;1;215;0;37;264581418;POINT (-122.31009 47.60803);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033008600
1C4RJYB67P;King;Tukwila;WA;98188;2023;73;2;3;25;0;11;241517902;POINT (-122.29179 47.43473);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033028200
JTMABABA5P;King;Seattle;WA;98122;2023;129;1;2;0;0;37;236320262;POINT (-122.31009 47.60803);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033007700
1N4AZ1CV9N;King;Kent;WA;98032;2022;113;1;2;0;0;33;271255617;POINT (-122.23741 47.3807);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033029804
3FMTK4SX9P;Snohomish;Bothell;WA;98021;2023;51;1;2;0;0;1;264245726;POINT (-122.18384 47.8031);PUGET SOUND ENERGY INC;53061051116
5YJYGDEE3M;King;Issaquah;WA;98027;2021;134;1;2;0;0;41;131229101;POINT (-122.03439 47.5301);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032103
5YJ3E1EB9M;King;Seattle;WA;98144;2021;131;1;2;0;0;37;180398207;POINT (-122.30866 47.57874);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);5303300942
7SAYGAEE9P;King;Seattle;WA;98108;2023;134;1;2;0;0;37;240727903;POINT (-122.30346 47.55379);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033010401
7SAYGDEE9P;Snohomish;Snohomish;WA;98290;2023;134;1;2;0;0;39;245498172;POINT (-122.09305 47.91265);BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY;53061053603
2C4RC1L79P;King;Tukwila;WA;98188;2023;40;2;1;32;0;11;237694103;POINT (-122.29179 47.43473);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033028200
1G1RH6E47D;King;Kent;WA;98032;2013;39;2;1;38;0;33;144697423;POINT (-122.23741 47.3807);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033029203
KNDC3DLC9P;Thurston;Lacey;WA;98503;2023;75;1;2;0;0;22;240395025;POINT (-122.82324 47.04437);PUGET SOUND ENERGY INC;53067011300
5YJYGDEF9M;King;Mercer Island;WA;98040;2021;134;1;2;0;0;41;139876005;POINT (-122.21238 47.57816);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033024400
KM8K33AG7P;King;Seatac;WA;98148;2023;67 ELECTRIC;1;2;0;0;33;273990041;POINT (-122.32863 47.46233);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);5303302842
JTMABACA1P;King;Burien;WA;98166;2023;137;1;2;0;0;34;261781348;POINT (-122.34102 47.46593);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033028600
7SAYGAEE7P;King;Bellevue;WA;98006;2023;134;1;2;0;0;41;245708648;POINT (-122.12096 47.55584);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033024905
KNDCD3LDXN;King;Auburn;WA;98002;2022;77;2;3;26;0;30;195192518;POINT (-122.22285 47.30507);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033030801
7FCTGAAA0R;King;Renton;WA;98059;2024;123;1;2;0;0;11;271554167;POINT (-122.15734 47.48718);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033025104
5YJ3E1EAXK;King;Bellevue;WA;98008;2019;131;1;1;220;0;48;477951988;POINT (-122.11867 47.63131);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033023403
7G2CEHED6R;King;Sammamish;WA;98075;2024;130;1;2;0;0;41;271356977;POINT (-122.03539 47.61344);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032217
7SAYGDEE0P;King;Issaquah;WA;98029;2023;134;1;2;0;0;5;236023784;POINT (-122.00292 47.54748);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032220
5YJ3E1EB8J;King;Milton;WA;98354;2018;131;1;1;215;0;30;474451358;POINT (-122.32172 47.24898);BONNEVILLE POWER ADMINISTRATION||136 OF MILTON - (WA)|136 OF TACOMA - (WA);53033030403
KNDCR3L14P;King;Bellevue;WA;98004;2023;77;1;2;0;0;41;253750479;POINT (-122.1872 47.61001);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033023801
WVGRMPE27M;King;Federal Way;WA;98023;2021;146;1;2;0;0;30;161875430;POINT (-122.36321 47.3084);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033030310
WMEFJ9BAXJ;King;Renton;WA;98057;2018;125;1;1;58;0;11;179269254;POINT (-122.20489 47.47532);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033025704
2C4RC1L76N;King;Tukwila;WA;98188;2022;40;2;1;32;0;11;236659811;POINT (-122.29179 47.43473);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033028200
7SAYGDEF8N;Clark;Vancouver;WA;98682;2022;134;1;2;0;0;17;208273068;POINT (-122.55149 45.69345);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040713
1G1RC6S57H;Thurston;Yelm;WA;98597;2017;39;2;1;53;0;2;121968556;POINT (-122.60735 46.94239);PUGET SOUND ENERGY INC;53067012532
7SAYGDEE2P;King;Sammamish;WA;98074;2023;134;1;2;0;0;45;239588037;POINT (-122.02054 47.60326);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032316
1N4BZ0CP4G;King;Bellevue;WA;98008;2016;113;1;1;84;0;48;349607611;POINT (-122.11867 47.63131);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033023100
WBA8E1C5XJ;Pierce;Tacoma;WA;98406;2018;15;2;3;14;45600;27;257627296;POINT (-122.52082 47.26887);BONNEVILLE POWER ADMINISTRATION||136 OF TACOMA - (WA)||PENINSULA LIGHT COMPANY;53053060600
7SAYGDEE9S;Clark;Ridgefield;WA;98642;2025;134;1;2;0;0;18;274991454;POINT (-122.74595 45.81539);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040905
YV4H60LE7R;Thurston;Olympia;WA;98501;2024;155;2;1;32;0;22;267371828;POINT (-122.89166 47.03956);PUGET SOUND ENERGY INC;53067010700
7SAYGDEE2P;King;Bellevue;WA;98006;2023;134;1;2;0;0;41;225876675;POINT (-122.12096 47.55584);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);5303302426
2C4RC1L79P;King;Tukwila;WA;98188;2023;40;2;1;32;0;11;244882137;POINT (-122.29179 47.43473);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033028200
7SAXCAE58R;King;Sammamish;WA;98075;2024;133;1;2;0;0;41;263159536;POINT (-122.03539 47.61344);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032211
5YJ3E1EB4R;King;Bellevue;WA;98005;2024;131;1;2;0;0;41;271309111;POINT (-122.1718 47.59246);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033023604
1N4BZ1BP3L;King;Seattle;WA;98103;2020;113;1;2;0;0;43;131266355;POINT (-122.35436 47.67596);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033004600
5YJ3E1E3P;Clark;Vancouver;WA;98682;2023;131;1;2;0;0;17;253132057;POINT (-122.55149 45.69345);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040713
7SAYGDEE7N;Snohomish;Arlington;WA;98223;2022;134;1;2;0;0;39;186484805;POINT (-122.1264 48.19471);BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY;53061053507
KM8K23AG6P;King;Tukwila;WA;98188;2023;67 ELECTRIC;1;2;0;0;11;249965103;POINT (-122.29179 47.43473);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033028200
WA1M2BFZ6P;King;Sammamish;WA;98074;2023;8;1;2;0;0;45;238474729;POINT (-122.02054 47.60326);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032317
WA12AAGE4M;Snohomish;Edmonds;WA;98020;2021;5 SPORTBACK;1;1;218;0;32;156644113;POINT (-122.37689 47.81116);PUGET SOUND ENERGY INC;53061050700
1FADP5CU9G;King;Kenmore;WA;98028;2016;46;2;3;19;0;46;192600775;POINT (-122.24369 47.75892);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033021701
7SAYGDEE9P;Clark;Camas;WA;98607;2023;134;1;2;0;0;18;241533806;POINT (-122.40199 45.58694);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040610
5YJYGDEE6M;King;Seattle;WA;98105;2021;134;1;2;0;0;43;176485872;POINT (-122.31307 47.66127);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);5303300442
7SAYGDEE0P;Clark;Vancouver;WA;98660;2023;134;1;2;0;0;49;269134519;POINT (-122.67156 45.63248);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011042300
ZACPDFCW7R;King;Tukwila;WA;98188;2024;41;2;1;32;0;11;260211667;POINT (-122.29179 47.43473);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033028200
JTDKARFP0H;King;Seattle;WA;98112;2017;140;2;3;25;0;37;347580124;POINT (-122.30207 47.64085);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033007800
5YJ3E1EB9L;King;Seattle;WA;98121;2020;131;1;1;322;0;36;103004170;POINT (-122.34468 47.61578);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033008003
5UXKT0C54J;King;Issaquah;WA;98029;2018;27;2;3;13;0;5;277362585;POINT (-122.00292 47.54748);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032221
1GYKPSRL4R;King;Renton;WA;98057;2024;32;1;2;0;0;11;273569488;POINT (-122.20489 47.47532);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033026200
7SAYGDEEXN;King;Redmond;WA;98052;2022;134;1;2;0;0;45;19244230;POINT (-122.13158 47.67858);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032321
5YJ3E1EA9M;King;Seattle;WA;98112;2021;131;1;2;0;0;43;154461877;POINT (-122.30207 47.64085);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033006200
5YJSA1H22F;Clark;Battle Ground;WA;98604;2015;132;1;1;208;0;18;252575774;POINT (-122.5331 45.78092);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040505
1C4JJXN6XP;King;Tukwila;WA;98188;2023;74;2;3;21;0;11;233776987;POINT (-122.29179 47.43473);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033028200
5UX43EU0XR;King;Newcastle;WA;98059;2024;27;2;1;39;0;41;258248889;POINT (-122.15734 47.48718);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);5303302425
5YJ3E1EB3L;King;Seattle;WA;98112;2020;131;1;1;322;0;43;2248606;POINT (-122.30207 47.64085);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033006200
2C4RC1N75J;Clark;Vancouver;WA;98686;2018;40;2;1;33;0;17;168762282;POINT (-122.62731 45.71668);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040811
WMWXP3C01M;King;Seattle;WA;98115;2021;108;1;1;110;0;43;127268326;POINT (-122.31676 47.68156);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033004301
KNDCC3LG9N;Clark;Vancouver;WA;98683;2022;77;1;2;0;0;17;207082774;POINT (-122.49212 45.60365);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011041310
JTMAB3FVXR;King;Shoreline;WA;98177;2024;141 PRIME;2;1;42;0;32;261266288;POINT (-122.36498 47.72238);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033020100
5YJ3E1EA9S;King;Seattle;WA;98126;2025;131;1;2;0;0;34;273763227;POINT (-122.36893 47.54701);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033010702
5YJ3E1E3P;King;Seatac;WA;98148;2023;131;1;2;0;0;33;261217820;POINT (-122.32863 47.46233);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);5303302842
5YJYGDEE2L;King;Seattle;WA;98134;2020;134;1;1;291;0;11;257842126;POINT (-122.32741 47.58616);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033009300
7FCTGAAA4N;Thurston;Olympia;WA;98502;2022;123;1;2;0;0;22;219484625;POINT (-122.92333 47.03779);PUGET SOUND ENERGY INC;53067011100
7SAYGDEE7P;King;Renton;WA;98057;2023;134;1;2;0;0;11;253066649;POINT (-122.20489 47.47532);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033025704
5YJ3E1EB4J;King;Seattle;WA;98112;2018;131;1;1;215;0;43;273147661;POINT (-122.30207 47.64085);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033006300
7SAYGDEE4P;King;Sammamish;WA;98074;2023;134;1;2;0;0;45;224659417;POINT (-122.02054 47.60326);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032316
5YJ3E1EA8R;Snohomish;Lynnwood;WA;98037;2024;131;1;2;0;0;21;268875197;POINT (-122.27734 47.83785);PUGET SOUND ENERGY INC;53061051928
5YJ3E1EA28;King;Seattle;WA;98121;2021;131;1;2;0;0;36;167158883;POINT (-122.34468 47.61578);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033008003
5UXTA6C08P;King;Seattle;WA;98112;2023;27;2;1;30;0;43;218529496;POINT (-122.30207 47.64085);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033006300
5UX43EU06R;King;Mercer Island;WA;98040;2024;27;2;1;39;0;41;256230320;POINT (-122.21238 47.57816);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033024302
1N4AZ1BV0P;King;Seattle;WA;98112;2023;113;1;2;0;0;43;255416899;POINT (-122.30207 47.64085);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033006200
5UX43EU02R;King;Seattle;WA;98103;2024;27;2;1;39;0;46;261030619;POINT (-122.35436 47.67596);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033001900
2C4RC1L75P;King;Tukwila;WA;98188;2023;40;2;1;32;0;11;236463265;POINT (-122.29179 47.43473);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033028200
KM8JBDD26R;Thurston;Olympia;WA;98506;2024;71;2;1;33;0;22;271625231;POINT (-122.87741 47.05997);PUGET SOUND ENERGY INC;53067010200
1G1FW6S08H;Yakima;Yakima;WA;98902;2017;35;1;1;238;0;15;199218834;POINT (-120.52401 46.59739);PACIFICORP;53077001100
5YJ3E1E3P;King;Seattle;WA;98118;2023;131;1;2;0;0;37;260518394;POINT (-122.2668 47.55115);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033010302
1G1FY6S09M;Kitsap;Silverdale;WA;98383;2021;35;1;2;0;0;35;152318288;POINT (-122.69275 47.65171);PUGET SOUND ENERGY INC;53035091302
1N4BZ0CP5H;Clark;Ridgefield;WA;98642;2017;113;1;1;107;0;18;135484366;POINT (-122.74595 45.81539);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040303
1GYKPTRL8R;King;Des Moines;WA;98198;2024;32;1;2;0;0;33;269337722;POINT (-122.32192 47.40139);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033029001
JTMEB3FV0R;King;Seattle;WA;98115;2024;141 PRIME;2;1;42;0;46;265395378;POINT (-122.31676 47.68156);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033002600
7SAYGDEEXP;King;Auburn;WA;98002;2023;134;1;2;0;0;30;249339786;POINT (-122.22285 47.30507);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033030700
5YJ3E1EA0P;King;Redmond;WA;98052;2023;131;1;2;0;0;45;244711645;POINT (-122.13158 47.67858);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032321
5YJ3E1EA8M;Cowlitz;Longview;WA;98632;2021;131;1;2;0;0;19;140146464;POINT (-122.95058 46.14681);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF COWLITZ COUNTY;5301421900
7SAYGDEE0P;King;Sammamish;WA;98029;2023;134;1;2;0;0;5;240518911;POINT (-122.00292 47.54748);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033032211
KNDCE3LG0K;Clark;Vancouver;WA;98682;2019;77;1;1;239;0;17;200643726;POINT (-122.55149 45.69345);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011040707
5YJ3E1EB7K;Snohomish;Bothell;WA;98012;2019;131;1;1;220;0;1;326536941;POINT (-122.21061 47.83448);PUGET SOUND ENERGY INC;53061052107
1N4AZ1CP0J;King;Enumclaw;WA;98022;2018;113;1;1;151;0;31;303083385;POINT (-121.99136 47.20433);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033031400
7SAYGDEE0S;King;Renton;WA;98059;2025;134;1;2;0;0;11;275144243;POINT (-122.15734 47.48718);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033031913
7SAYGDEE8P;Clark;Vancouver;WA;98661;2023;134;1;2;0;0;49;256071280;POINT (-122.62934 45.63201);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011042602
YV4BR0CL9M;Clark;Vancouver;WA;98683;2021;155;2;3;18;0;18;275719629;POINT (-122.49212 45.60365);BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA);53011041325
KNDPZDDH7S;Thurston;Olympia;WA;98506;2025;82;2;1;34;0;22;273557070;POINT (-122.87741 47.05997);PUGET SOUND ENERGY INC;53067012100
7SAYGDEEXR;Snohomish;Bothell;WA;98021;2024;134;1;2;0;0;1;268858215;POINT (-122.18384 47.8031);PUGET SOUND ENERGY INC;53061051938
7SAYGDEE8R;King;Seattle;WA;98108;2024;134;1;2;0;0;11;269678650;POINT (-122.30346 47.55379);136 OF SEATTLE - (WA)|136 OF TACOMA - (WA);53033010402
7SAYGDEF1P;King;Renton;WA;98056;2023;134;1;2;0;0;11;228593347;POINT (-122.1805 47.4206);PUGET SOUND ENERGY INC||136 OF TACOMA - (WA);53033025202
5YJXCDE20L;Snohomish;Bothell;WA;98012;2020;133;1;1;289;0;1;2113275;POINT (-122.21061 47.83448);PUGET SOUND ENERGY INC;53061052009
